aptDong,aptNm,aptSeq,bonbun,bubun,buildYear,buyerGbn,cdealDay,cdealType,dealAmount,dealDay,dealMonth,dealYear,dealingGbn,estateAgentSggNm,excluUseAr,floor,jibun,landCd,landLeaseholdGbn,rgstDate,roadNm,roadNmBonbun,roadNmBubun,roadNmCd,roadNmSeq,roadNmSggCd,roadNmbCd,sggCd,slerGbn,umdCd,umdNm,지역코드,계약일,평단가_만원
113,한마을,11530-89,0476,0000,1999,개인,,,84500,13,2,2026,중개거래,서울 구로구,59.57,20,476,1,N,26.04.10,경인로,00382,00000,3000028,04,11530,0,11530,개인,10700,개봉동,11530,2026-02-13,4689.0
1,한신,11530-35,0642,0009,1988,개인,,,45500,14,2,2026,중개거래,서울 구로구,44.78,2,642-9,1,N,26.03.27,구일로8길,00063,00000,4148292,01,11530,0,11530,개인,10200,구로동,11530,2026-02-14,3359.0
108,삼성래미안,11530-171,0256,0001,2004,개인,,,94500,13,2,2026,중개거래,서울 구로구,78.665,14,256-1,1,N,26.04.30,디지털로31길,00090,00000,4148335,01,11530,0,11530,개인,10200,구로동,11530,2026-02-13,3971.0
111,한진,11530-90,0478,0000,2000,개인,,,63100,8,2,2026,중개거래,서울 구로구,84.96,1,478,1,N,26.04.20,개봉로3길,00087,00000,4148055,01,11530,0,11530,개인,10700,개봉동,11530,2026-02-08,2455.0
114,주공2,11530-137,0685,0223,1987,개인,,,55000,9,2,2026,중개거래,서울 구로구,32.39,3,685-223,1,N,26.04.30,구일로4길,00022,00000,4148291,01,11530,0,11530,개인,10200,구로동,11530,2026-02-09,5613.0
701,항동제일풍경채포레스트,11530-4403,0246,0000,2020,개인,,,70500,13,2,2026,중개거래,서울 구로구,84.6614,12,246,1,N,26.04.30,부광로,00096,00016,3185018,01,11530,0,11530,개인,11200,항동,11530,2026-02-13,2753.0
102,두산,11530-77,0472,0000,1997,개인,,,62000,13,2,2026,중개거래,서울 구로구,84.96,18,472,1,N,26.04.28,남부순환로95길,00088,00000,4148300,01,11530,0,11530,개인,10700,개봉동,11530,2026-02-13,2412.0
501,우성5,11530-135,0638,0000,1994,개인,,,109000,13,2,2026,중개거래,서울 구로구,79.56,5,638,1,N,26.04.27,신도림로21길,00021,00000,4148402,01,11530,0,11530,개인,10100,신도림동,11530,2026-02-13,4529.0
105,신도림롯데아파트,11530-11,1263,0000,1999,개인,,,97800,7,2,2026,중개거래,서울 구로구,84.93,1,1263,1,N,26.03.27,새말로,00031,00000,3116007,02,11530,0,11530,개인,10200,구로동,11530,2026-02-07,3807.0
102,현대,11530-91,0481,0000,2001,개인,,,88000,13,2,2026,중개거래,서울 구로구,114.99,3,481,1,N,26.04.29,개봉로20길,00006,00000,4148049,01,11530,0,11530,개인,10700,개봉동,11530,2026-02-13,2530.0
101,고척월드메르디앙,11530-3459,0343,0000,2011,개인,,,83000,9,2,2026,중개거래,서울 구로구,84.92,6,343,1,N,26.03.23,중앙로8길,00011,00000,4148469,01,11530,0,11530,법인,10600,고척동,11530,2026-02-09,3231.0
301,동아3,11530-132,0645,0000,2000,개인,,,167000,12,2,2026,중개거래,서울 구로구,164.82,18,645,1,N,26.04.10,신도림로,00078,00000,3116008,01,11530,0,11530,개인,10100,신도림동,11530,2026-02-12,3350.0
101,한마을,11530-89,0476,0000,1999,개인,,,108000,13,2,2026,중개거래,서울 구로구,123.46,3,476,1,N,26.05.26,경인로,00382,00000,3000028,04,11530,0,11530,개인,10700,개봉동,11530,2026-02-13,2892.0
,고운아파트,11530-95,0484,0000,2002,개인,,,49000,10,2,2026,중개거래,서울 구로구,59.94,12,484,1,N,26.05.19,경인로,00271,00000,3000028,04,11530,0,11530,개인,10700,개봉동,11530,2026-02-10,2702.0
305,구로현대,11530-138,1256,0000,1992,개인,,,50000,13,2,2026,중개거래,서울 구로구,63.98,1,1256,1,N,26.04.10,디지털로,00319,00000,3000026,01,11530,0,11530,개인,10200,구로동,11530,2026-02-13,2583.0
101,중앙하이츠(1269),11530-31,1269,0000,2001,개인,,,78000,24,2,2026,중개거래,서울 구로구,82.3019,14,1269,1,N,26.02.24,구로동로47길,00024,00000,4148235,01,11530,0,11530,개인,10200,구로동,11530,2026-02-24,3133.0
102,영풍마드레빌,11530-115,0342,0000,2002,개인,,,75000,5,2,2026,중개거래,서울 구로구,84.741,18,342,1,N,26.04.24,경인로8길,00064,00000,4148123,01,11530,0,11530,개인,10800,오류동,11530,2026-02-05,2926.0
2,한신,11530-35,0642,0009,1988,개인,,,33000,12,2,2026,중개거래,서울 구로구,35.277,1,642-9,1,N,26.03.31,구일로8길,00063,00000,4148292,01,11530,0,11530,개인,10200,구로동,11530,2026-02-12,3092.0
,수정,11530-239,0198,0039,2001,개인,,,18300,13,2,2026,중개거래,서울 구로구,45.36,3,198-39,1,N,26.04.30,부일로,00985,00000,3000019,01,11530,0,11530,개인,10900,궁동,11530,2026-02-13,1334.0
106,삼성래미안,11530-171,0256,0001,2004,개인,,,79000,12,2,2026,중개거래,서울 구로구,58.136,3,256-1,1,N,26.04.30,디지털로31길,00090,00000,4148335,01,11530,0,11530,개인,10200,구로동,11530,2026-02-12,4492.0
101,영화,11530-84,0475,0000,1998,개인,,,75000,12,2,2026,중개거래,서울 구로구,84.96,13,475,1,N,26.05.12,경인로40길,00011,00000,4148098,01,11530,0,11530,개인,10700,개봉동,11530,2026-02-12,2918.0
102,우성(1058),11530-23,1058,0000,1995,개인,,,80000,12,2,2026,중개거래,서울 구로구,84.38,10,1058,1,N,26.04.20,구일로8길,00031,00000,4148292,01,11530,0,11530,개인,10200,구로동,11530,2026-02-12,3134.0
101,영화,11530-84,0475,0000,1998,개인,,,65000,12,2,2026,중개거래,서울 구로구,59.78,21,475,1,N,26.03.30,경인로40길,00011,00000,4148098,01,11530,0,11530,개인,10700,개봉동,11530,2026-02-12,3594.0
1114,대림e-편한세상4,11530-163,0646,0000,2003,개인,,,200000,12,2,2026,중개거래,서울 구로구,118.04,22,646,1,N,26.04.30,경인로65길,00016,00015,4148117,01,11530,0,11530,개인,10100,신도림동,11530,2026-02-12,5601.0
1,한신,11530-35,0642,0009,1988,개인,,,32000,11,2,2026,중개거래,서울 구로구,35.277,2,642-9,1,N,26.02.23,구일로8길,00063,00000,4148292,01,11530,0,11530,개인,10200,구로동,11530,2026-02-11,2999.0
113,한진,11530-90,0478,0000,2000,개인,,,60000,5,2,2026,중개거래,서울 구로구,59.95,20,478,1,N,26.04.08,개봉로3길,00087,00000,4148055,01,11530,0,11530,개인,10700,개봉동,11530,2026-02-05,3309.0
102,영화아이닉스,11530-3141,0488,0000,2005,개인,,,63500,12,2,2026,중개거래,서울 구로구,116.21,2,488,1,N,26.03.31,개봉로1길,00188,00000,4148045,01,11530,0,11530,개인,10700,개봉동,11530,2026-02-12,1806.0
109,온수힐스테이트,11530-3391,0155,0000,2010,개인,,,80500,12,2,2026,중개거래,서울 구로구,84.97,4,155,1,N,26.03.03,부일로9길,00127,00000,4148366,02,11530,0,11530,개인,11000,온수동,11530,2026-02-12,3132.0
601동,우남퍼스트빌더센트럴,11530-4424,0244,0000,2020,개인,,,75000,12,2,2026,중개거래,서울 구로구,84.9817,7,244,1,N,26.03.31,항동로,00008,00000,3352227,00,11530,0,11530,개인,11200,항동,11530,2026-02-12,2918.0
,다솜금호,11530-4,0043,0004,1995,개인,,,71700,12,2,2026,중개거래,"서울 구로구, 서울 양천구",84.35,19,43-4,1,N,26.03.31,새말로16길,00070,00000,4148368,01,11530,0,11530,개인,10200,구로동,11530,2026-02-12,2810.0
115,현대,11530-91,0481,0000,2001,개인,,,88000,12,2,2026,중개거래,서울 구로구,84.99,21,481,1,N,26.03.31,개봉로20길,00006,00000,4148049,01,11530,0,11530,개인,10700,개봉동,11530,2026-02-12,3423.0
302,구로현대,11530-138,1256,0000,1992,개인,,,80000,12,2,2026,중개거래,서울 구로구,84.57,13,1256,1,N,26.04.29,디지털로,00319,00000,3000026,01,11530,0,11530,개인,10200,구로동,11530,2026-02-12,3127.0
113,한진,11530-90,0478,0000,2000,개인,,,60000,12,2,2026,중개거래,서울 구로구,59.95,23,478,1,N,26.03.31,개봉로3길,00087,00000,4148055,01,11530,0,11530,개인,10700,개봉동,11530,2026-02-12,3309.0
201,동부골든,11530-102,0338,0000,1998,개인,,,63000,11,2,2026,중개거래,서울 구로구,113.43,14,338,1,N,26.04.17,고척로,00049,00000,3116003,03,11530,0,11530,개인,10800,오류동,11530,2026-02-11,1836.0
204,현대연예인,11530-39,0685,0070,1989,개인,,,65500,11,2,2026,중개거래,"서울 구로구, 서울 양천구",74.66,12,685-70,1,N,26.03.27,구일로4길,00046,00000,4148291,01,11530,0,11530,개인,10200,구로동,11530,2026-02-11,2900.0
103,구로두산,11530-9,1265,0000,1998,개인,,,51000,11,2,2026,중개거래,서울 구로구,44.64,9,1265,1,N,26.04.30,도림로,00059,00000,3116010,01,11530,0,11530,개인,10200,구로동,11530,2026-02-11,3777.0
101,두산,11530-77,0472,0000,1997,개인,,,49800,11,2,2026,중개거래,서울 구로구,59.69,1,472,1,N,26.05.08,남부순환로95길,00088,00000,4148300,01,11530,0,11530,개인,10700,개봉동,11530,2026-02-11,2758.0
105,한마을,11530-89,0476,0000,1999,개인,,,95000,11,2,2026,중개거래,서울 구로구,84.57,23,476,1,N,26.05.06,경인로,00382,00000,3000028,04,11530,0,11530,개인,10700,개봉동,11530,2026-02-11,3714.0
102,신도림태영타운,11530-17,1267,0000,2000,개인,,,137000,11,2,2026,중개거래,"서울 구로구, 서울 금천구",101.74,8,1267,1,N,26.05.29,새말로,00093,00000,3116007,02,11530,0,11530,개인,10200,구로동,11530,2026-02-11,4451.0
101,일신건영,11530-28,1261,0000,1998,개인,,,68000,10,2,2026,중개거래,서울 구로구,59.97,16,1261,1,N,26.05.15,새말로9길,00022,00000,4148375,01,11530,0,11530,개인,10200,구로동,11530,2026-02-10,3748.0
102,현대상선,11530-38,0685,0147,1987,개인,,,69700,10,2,2026,중개거래,서울 구로구,79.98,9,685-147,1,N,26.04.16,구일로10길,00053,00000,4148289,01,11530,0,11530,개인,10200,구로동,11530,2026-02-10,2881.0
104,경남아너스빌,11530-152,0344,0000,2003,개인,,,67500,11,2,2026,중개거래,서울 구로구,59.98,5,344,1,N,26.04.30,오류로,00065,00000,3116009,01,11530,0,11530,개인,10800,오류동,11530,2026-02-11,3720.0
102,영화,11530-84,0475,0000,1998,개인,,,75500,11,2,2026,중개거래,서울 구로구,84.96,1,475,1,N,26.03.31,경인로40길,00011,00000,4148098,01,11530,0,11530,개인,10700,개봉동,11530,2026-02-11,2938.0
1,현대,11530-36,0074,0030,1988,개인,,,50000,11,2,2026,중개거래,서울 구로구,56.49,10,74-30,1,N,26.03.24,구로중앙로18길,00068,00000,4148251,01,11530,0,11530,개인,10200,구로동,11530,2026-02-11,2926.0
102,삼호,11530-79,0471,0000,1996,개인,,,66000,10,2,2026,중개거래,"경기 양평군, 서울 구로구",59.86,14,471,1,N,26.04.29,남부순환로95길,00016,00000,4148300,01,11530,0,11530,개인,10700,개봉동,11530,2026-02-10,3645.0
101,대상,11530-75,0477,0000,1999,개인,,,42500,1,2,2026,중개거래,서울 구로구,59.93,12,477,1,N,26.04.06,개봉로1길,00170,00000,4148045,01,11530,0,11530,개인,10700,개봉동,11530,2026-02-01,2344.0
106,삼환,11530-80,0470,0000,1995,개인,,,78000,11,2,2026,중개거래,서울 구로구,114.48,8,470,1,N,26.03.27,남부순환로95길,00054,00000,4148300,01,11530,0,11530,개인,10700,개봉동,11530,2026-02-11,2252.0
103,구로두산,11530-9,1265,0000,1998,개인,,,50700,11,2,2026,중개거래,서울 구로구,44.64,14,1265,1,N,26.04.07,도림로,00059,00000,3116010,01,11530,0,11530,개인,10200,구로동,11530,2026-02-11,3755.0
114,현대,11530-91,0481,0000,2001,개인,,,87000,3,2,2026,중개거래,서울 구로구,84.99,7,481,1,N,26.04.06,개봉로20길,00006,00000,4148049,01,11530,0,11530,개인,10700,개봉동,11530,2026-02-03,3384.0
108,대우,11530-51,0296,0000,1999,개인,,,59900,4,2,2026,중개거래,서울 구로구,59.96,15,296,1,N,26.05.06,고척로52길,00048,00000,4148179,01,11530,0,11530,개인,10600,고척동,11530,2026-02-04,3302.0
106,주공1,11530-29,0685,0222,1986,개인,,,109000,11,2,2026,중개거래,서울 구로구,84.165,15,685-222,1,N,26.04.30,구일로4길,00065,00000,4148291,01,11530,0,11530,개인,10200,구로동,11530,2026-02-11,4281.0
103,대림역경남아너스빌,11530-3371,1285,0000,2009,개인,,,71000,10,2,2026,중개거래,서울 구로구,84.8382,5,1285,1,N,26.04.29,구로중앙로8길,00041,00023,4148287,01,11530,0,11530,개인,10200,구로동,11530,2026-02-10,2767.0
105,동부(105동~106동),11530-101,0339,0000,1999,개인,,,60000,10,2,2026,중개거래,서울 구로구,84.9,12,339,1,N,26.04.16,경인로,00248,00013,3000028,05,11530,0,11530,개인,10800,오류동,11530,2026-02-10,2336.0
101,우성에비뉴,11530-3319,1284,0000,2008,개인,,,72200,10,2,2026,중개거래,서울 구로구,84.9915,13,1284,1,N,26.04.17,디지털로32가길,00026,00000,4148336,01,11530,0,11530,개인,10200,구로동,11530,2026-02-10,2808.0
407,대림1,11530-127,0642,0000,1999,개인,,,120000,11,2,2026,중개거래,서울 구로구,59.88,5,642,1,N,26.03.24,신도림로,00016,00000,3116008,01,11530,0,11530,개인,10100,신도림동,11530,2026-02-11,6625.0
105,한신플러스타운,11530-114,0341,0000,2002,개인,,,53000,10,2,2026,중개거래,서울 구로구,59.91,8,341,1,N,26.05.06,고척로,00052,00000,3116003,03,11530,0,11530,개인,10800,오류동,11530,2026-02-10,2925.0
208,동부골든,11530-102,0338,0000,1998,개인,,,51000,10,2,2026,중개거래,서울 구로구,71.06,2,338,1,N,26.04.15,고척로,00049,00000,3116003,03,11530,0,11530,개인,10800,오류동,11530,2026-02-10,2373.0
102,삼천리,11530-105,0340,0000,1998,개인,,,59500,10,2,2026,중개거래,서울 구로구,59.73,18,340,1,N,26.05.08,경인로8길,00075,00000,4148123,01,11530,0,11530,개인,10800,오류동,11530,2026-02-10,3293.0
102,두산,11530-77,0472,0000,1997,개인,,,61000,10,2,2026,중개거래,서울 구로구,84.96,7,472,1,N,26.03.03,남부순환로95길,00088,00000,4148300,01,11530,0,11530,개인,10700,개봉동,11530,2026-02-10,2374.0
202,경남2,11530-49,0306,0000,1999,개인,,,63700,8,2,2026,중개거래,서울 구로구,84.85,15,306,1,N,26.04.14,고척로52길,00021,00000,4148179,01,11530,0,11530,개인,10600,고척동,11530,2026-02-08,2482.0
102,영화아이닉스,11530-3141,0488,0000,2005,개인,,,61000,9,2,2026,중개거래,서울 구로구,84.98,21,488,1,N,26.03.10,개봉로1길,00188,00000,4148045,01,11530,0,11530,개인,10700,개봉동,11530,2026-02-09,2373.0
108,신도림태영타운,11530-17,1267,0000,2000,개인,,,135000,10,2,2026,중개거래,서울 구로구,84.87,6,1267,1,N,26.04.01,새말로,00093,00000,3116007,02,11530,0,11530,개인,10200,구로동,11530,2026-02-10,5258.0
106동,한일유앤아이,11530-3214,1281,0000,2006,개인,,,67000,10,2,2026,중개거래,서울 구로구,84.962,2,1281,1,N,26.04.28,가마산로,00087,00000,3000023,01,11530,0,11530,개인,10200,구로동,11530,2026-02-10,2607.0
105,온수힐스테이트,11530-3391,0155,0000,2010,개인,,,80000,9,2,2026,중개거래,서울 구로구,84.97,11,155,1,N,26.04.17,부일로9길,00127,00000,4148366,02,11530,0,11530,개인,11000,온수동,11530,2026-02-09,3112.0
107,삼환,11530-80,0470,0000,1995,개인,,,67500,9,2,2026,중개거래,서울 구로구,84.945,8,470,1,N,26.05.04,남부순환로95길,00054,00000,4148300,01,11530,0,11530,개인,10700,개봉동,11530,2026-02-09,2627.0
104,주공1,11530-29,0685,0222,1986,개인,,,105000,10,2,2026,중개거래,서울 구로구,83.805,9,685-222,1,N,26.04.24,구일로4길,00065,00000,4148291,01,11530,0,11530,개인,10200,구로동,11530,2026-02-10,4142.0
110,구로두산,11530-9,1265,0000,1998,개인,,,51000,6,2,2026,중개거래,서울 구로구,44.64,10,1265,1,N,26.04.24,도림로,00059,00000,3116010,01,11530,0,11530,개인,10200,구로동,11530,2026-02-06,3777.0
108,개봉동현대아이파크,11530-3213,0489,0000,2006,개인,,,109000,4,2,2026,중개거래,서울 구로구,117.74,6,489,1,N,26.04.30,개봉로2길,00133,00015,4148053,01,11530,0,11530,개인,10700,개봉동,11530,2026-02-04,3060.0
118,온수힐스테이트,11530-3391,0155,0000,2010,개인,,,70000,7,2,2026,중개거래,서울 구로구,59.98,3,155,1,N,26.03.27,부일로9길,00127,00000,4148366,02,11530,0,11530,개인,11000,온수동,11530,2026-02-07,3858.0
205,벽산,11530-69,0334,0000,2003,개인,,,103000,9,2,2026,중개거래,서울 구로구,84.878,23,334,1,N,26.05.18,경인로,00390,00000,3000028,03,11530,0,11530,개인,10600,고척동,11530,2026-02-09,4012.0
110,구로두산,11530-9,1265,0000,1998,개인,,,52900,4,2,2026,중개거래,서울 구로구,44.64,12,1265,1,N,26.04.30,도림로,00059,00000,3116010,01,11530,0,11530,개인,10200,구로동,11530,2026-02-04,3917.0
104,주공1,11530-29,0685,0222,1986,개인,,,100000,9,2,2026,중개거래,서울 구로구,73.08,12,685-222,1,N,26.04.24,구일로4길,00065,00000,4148291,01,11530,0,11530,개인,10200,구로동,11530,2026-02-09,4524.0
109,구로두산위브,11530-3249,1278,0000,2006,개인,,,52000,9,2,2026,중개거래,서울 구로구,36.88,19,1278,1,N,26.04.30,디지털로31길,00085,00000,4148335,01,11530,0,11530,개인,10200,구로동,11530,2026-02-09,4661.0
406,대림1,11530-127,0642,0000,1999,개인,,,153000,9,2,2026,중개거래,서울 구로구,134.99,27,642,1,N,26.04.30,신도림로,00016,00000,3116008,01,11530,0,11530,개인,10100,신도림동,11530,2026-02-09,3747.0
101,경남1,11530-48,0325,0000,1998,개인,,,50000,7,2,2026,중개거래,"서울 구로구, 서울 양천구",59.98,2,325,1,N,26.04.24,경인로47길,00150,00000,4148103,01,11530,0,11530,개인,10600,고척동,11530,2026-02-07,2756.0
101,개봉푸르지오,11530-3798,0492,0000,2014,개인,,,105000,9,2,2026,중개거래,서울 구로구,119.98,7,492,1,N,26.04.10,남부순환로,00775,00000,2000003,03,11530,0,11530,개인,10700,개봉동,11530,2026-02-09,2893.0
105,센츄리,11530-58,0320,0000,1994,개인,,,64000,6,2,2026,중개거래,서울 구로구,84.56,4,320,1,N,26.05.08,중앙로12길,00012,00000,4148458,01,11530,0,11530,개인,10600,고척동,11530,2026-02-06,2502.0
1,오류동삼전솔하임,11530-4466,0009,0231,2020,개인,,,25000,3,2,2026,중개거래,"서울 구로구, 서울 금천구",31.724,8,9-231,1,N,26.04.30,경인로,00187,00000,3000028,00,11530,,11530,개인,10800,오류동,11530,2026-02-03,2605.0
102,두산,11530-77,0472,0000,1997,개인,,,61000,7,2,2026,중개거래,서울 구로구,84.96,21,472,1,N,26.04.30,남부순환로95길,00088,00000,4148300,01,11530,0,11530,개인,10700,개봉동,11530,2026-02-07,2374.0
102,두산,11530-77,0472,0000,1997,개인,,,60000,7,2,2026,중개거래,서울 구로구,84.96,17,472,1,N,26.04.03,남부순환로95길,00088,00000,4148300,01,11530,0,11530,개인,10700,개봉동,11530,2026-02-07,2335.0
101,양우,11530-60,0328,0000,2000,개인,,,44500,9,2,2026,중개거래,서울 구로구,59.94,7,328,1,N,26.05.06,고척로52길,00009,00000,4148179,01,11530,0,11530,개인,10600,고척동,11530,2026-02-09,2454.0
101,신도림현대,11530-18,0560,0000,1994,개인,,,103300,8,2,2026,중개거래,서울 구로구,80.01,3,560,1,N,26.05.15,새말로9길,00045,00000,4148375,01,11530,0,11530,개인,10200,구로동,11530,2026-02-08,4268.0
,순영웰라이빌1차,11530-145,0106,0010,2003,개인,,,49900,7,2,2026,중개거래,서울 구로구,59.5,10,106-10,1,N,26.03.11,가마산로27길,00024,00000,4148018,01,11530,0,11530,개인,10200,구로동,11530,2026-02-07,2772.0
110,한진,11530-90,0478,0000,2000,개인,,,67000,8,2,2026,중개거래,서울 구로구,84.96,10,478,1,N,26.05.07,개봉로3길,00087,00000,4148055,01,11530,0,11530,개인,10700,개봉동,11530,2026-02-08,2607.0
1106,대림e-편한세상4,11530-163,0646,0000,2003,개인,,,187000,8,2,2026,중개거래,서울 구로구,84.78,18,646,1,N,26.04.30,경인로65길,00016,00015,4148117,01,11530,0,11530,개인,10100,신도림동,11530,2026-02-08,7292.0
101,두산,11530-77,0472,0000,1997,개인,,,55000,8,2,2026,중개거래,서울 구로구,59.69,23,472,1,N,26.04.28,남부순환로95길,00088,00000,4148300,01,11530,0,11530,개인,10700,개봉동,11530,2026-02-08,3046.0
105,한진,11530-90,0478,0000,2000,개인,,,62800,8,2,2026,중개거래,서울 구로구,84.96,3,478,1,N,26.04.17,개봉로3길,00087,00000,4148055,01,11530,0,11530,개인,10700,개봉동,11530,2026-02-08,2444.0
